type	latitude	longitude	altitude (ft)	vmg (mph)	course	slope (%)	distance (mi)	distance_interval (ft)	color	opacity	width	scale	sym	name	desc	kml_folder
T	39.019312000	-95.501289000	1106.8		0.0	0.0	32.120	33.87								
T	39.019403000	-95.501296000	1106.7		356.6	-0.2	32.127	33.20								
T	39.019703000	-95.501323000	1109.5		356.0	2.5	32.147	109.54								
T	39.021016000	-95.501320000	1109.8		0.1	0.1	32.238	478.23								
T	39.021284000	-95.501320000	1109.4		0.0	-0.3	32.257	97.61								
T	39.021322000	-95.501320000	1109.5		0.0	0.8	32.259	13.84								
T	39.021864000	-95.501321000	1109.7		359.9	0.1	32.297	197.41								
T	39.023562000	-95.501342000	1096.3		359.4	-2.2	32.414	618.48								
T	39.024234000	-95.501354000	1103.8		359.2	3.1	32.460	244.78								
T	39.024776000	-95.501366000	1115.0		359.0	5.7	32.497	197.44								
T	39.025272000	-95.501361000	1114.8		0.4	-0.1	32.532	180.66								
T	39.025773000	-95.501369000	1101.2		359.3	-7.5	32.566	182.49								
T	39.025988000	-95.501377000	1097.1		358.3	-5.2	32.581	78.34								
T	39.026130000	-95.501384000	1095.5		357.8	-3.2	32.591	51.76								
T	39.026319000	-95.501399000	1093.4		356.5	-3.0	32.604	68.97								
T	39.026455000	-95.501420000	1092.3		353.2	-2.1	32.613	49.89								
T	39.026579000	-95.501449000	1091.5		349.7	-1.7	32.622	45.91								
T	39.026704000	-95.501478000	1090.3		349.8	-2.8	32.631	46.27								
T	39.026804000	-95.501516000	1089.4		343.6	-2.3	32.638	37.99								
T	39.026888000	-95.501548000	1089.1		343.5	-0.7	32.644	31.92								
T	39.027070000	-95.501637000	1090.6		339.2	2.0	32.658	70.95								
T	39.027153000	-95.501686000	1091.8		335.4	3.8	32.664	33.28								
T	39.027244000	-95.501740000	1093.6		335.3	5.0	32.671	36.52								
T	39.027413000	-95.501861000	1097.1		330.9	4.9	32.684	70.50								
T	39.027453000	-95.501900000	1098.0		322.9	5.1	32.688	18.30								
T	39.027667000	-95.502106000	1099.8		323.2	1.9	32.706	97.47								
T	39.028373000	-95.502788000	1102.4		323.1	0.8	32.767	321.97								
T	39.028516000	-95.502937000	1102.4		321.0	0.0	32.780	67.12								
T	39.028646000	-95.503091000	1102.8		317.4	0.6	32.792	64.47								
T	39.028766000	-95.503252000	1104.7		313.8	3.0	32.804	63.26								
T	39.028879000	-95.503421000	1106.6		310.7	3.1	32.816	63.24								
T	39.028985000	-95.503602000	1106.5		307.0	-0.2	32.828	64.30								
T	39.029060000	-95.503752000	1105.3		302.8	-2.5	32.838	50.62								
T	39.029162000	-95.503987000	1105.6		299.2	0.5	32.852	76.40								
T	39.029246000	-95.504224000	1105.6		294.5	0.0	32.866	73.95								
T	39.029289000	-95.504366000	1105.6		291.3	0.0	32.874	43.27								
T	39.029328000	-95.504511000	1105.6		289.1	0.0	32.883	43.57								
T	39.029361000	-95.504658000	1105.6		286.1	0.0	32.891	43.46								
T	39.029389000	-95.504807000	1104.8		283.6	-1.8	32.899	43.54								
T	39.029412000	-95.504957000	1103.2		281.2	-3.8	32.907	43.43								
T	39.029442000	-95.505261000	1102.3		277.2	-1.0	32.924	87.05								
T	39.029449000	-95.505414000	1100.8		273.4	-3.6	32.932	43.54								
T	39.029452000	-95.506334000	1092.5		270.2	-3.2	32.981	261.36								
T	39.029444000	-95.508123000	1119.6		269.7	5.3	33.078	508.24								
T	39.029444000	-95.508142000	1119.8		270.0	4.2	33.079	5.40								
T	39.029443000	-95.508296000	1121.6		269.5	4.1	33.087	43.75								
T	39.029440000	-95.510695000	1102.4		269.9	-2.8	33.216	681.53								
T	39.029437000	-95.513489000	1090.4		269.9	-1.5	33.366	793.75								
T	39.029436000	-95.515016000	1066.1		270.0	-5.6	33.449	433.80								
T	39.029435000	-95.516076000	1063.2		269.9	-1.0	33.506	301.14								
T	39.029426000	-95.519984000	1046.4		269.8	-1.5	33.716	1110.23								
T	39.029434000	-95.521391000	1050.2		270.4	1.0	33.792	399.72								
T	39.029462000	-95.526044000	1017.8		270.4	-2.5	34.042	1321.91								
T	39.029467000	-95.526344000	1020.1		271.2	2.7	34.058	85.25								
T	39.029467000	-95.526407000	1020.1		270.0	-0.1	34.062	17.90								
T	39.029470000	-95.526569000	1019.8		271.4	-0.5	34.070	46.04								
T	39.029498000	-95.526838000	1017.8		277.6	-2.6	34.085	77.10								
T	39.029537000	-95.527037000	1017.1		284.2	-1.3	34.096	58.29								
T	39.029585000	-95.527238000	1016.8		287.1	-0.5	34.107	59.72								
T	39.029648000	-95.527440000	1013.8		291.9	-4.8	34.119	61.80								
T	39.029722000	-95.527631000	1010.7		296.5	-5.1	34.130	60.59								
T	39.029798000	-95.527819000	1008.3		297.5	-4.0	34.142	60.16								
T	39.029853000	-95.527957000	1008.1		297.2	-0.5	34.150	44.03								
T	39.029985000	-95.528153000	1009.7		310.9	2.3	34.164	73.57								
T	39.030133000	-95.528352000	1006.3		313.8	-4.4	34.179	78.11								
T	39.030289000	-95.528528000	1004.1		318.8	-3.0	34.193	75.69								
T	39.030416000	-95.528648000	1007.0		323.7	5.1	34.204	57.46								
T	39.030594000	-95.528781000	1011.8		329.9	6.4	34.218	75.04								
T	39.030770000	-95.528909000	1010.0		330.5	-2.4	34.232	73.70								
T	39.030926000	-95.528997000	1007.9		336.3	-3.3	34.244	62.08								
T	39.031076000	-95.529071000	1006.2		339.0	-3.0	34.255	58.54								
T	39.031270000	-95.529150000	1002.5		342.4	-5.0	34.269	74.14								
T	39.031472000	-95.529197000	1001.3		349.8	-1.6	34.283	74.78								
T	39.031677000	-95.529235000	1003.3		351.8	2.6	34.298	75.44								
T	39.031833000	-95.529252000	1004.9		355.2	2.9	34.308	57.02								
T	39.032002000	-95.529257000	1006.2		358.7	2.0	34.320	61.57								
T	39.032585000	-95.529272000	1006.1		358.9	-0.0	34.360	212.39								
T	39.032928000	-95.529305000	1004.8		355.7	-1.0	34.384	125.28								
T	39.033200000	-95.529394000	1006.5		345.7	1.7	34.403	102.24								
T	39.033457000	-95.529510000	1005.7		340.7	-0.9	34.422	99.24								
T	39.033617000	-95.529602000	1003.5		335.9	-3.4	34.434	63.87								
T	39.033772000	-95.529706000	1000.9		332.5	-4.0	34.446	63.72								
T	39.033923000	-95.529826000	999.6		328.3	-2.1	34.459	64.71								
T	39.034065000	-95.529956000	999.6		324.6	0.1	34.471	63.55								
T	39.034324000	-95.530261000	1003.7		317.6	3.2	34.495	128.08								
T	39.034739000	-95.530749000	1010.2		317.6	3.1	34.534	205.10								
T	39.034871000	-95.530909000	1006.5		316.7	-5.5	34.546	66.16								
T	39.035032000	-95.531104000	1000.4		316.7	-7.6	34.561	80.67								
T	39.035142000	-95.531238000	999.0		316.6	-2.5	34.572	55.26								
T	39.035197000	-95.531305000	999.3		316.6	1.0	34.577	27.63								
T	39.035973000	-95.532246000	992.0		316.7	-1.9	34.651	389.02								
T	39.036391000	-95.532782000	977.7		315.1	-6.7	34.692	215.32								
T	39.036668000	-95.533136000	980.5		315.2	2.0	34.719	142.45								
T	39.036768000	-95.533257000	984.0		316.8	6.8	34.728	50.08								
T	39.037053000	-95.533601000	989.2		316.8	3.7	34.755	142.56								
T	39.037195000	-95.533781000	991.7		315.4	3.3	34.769	72.73								
T	39.037291000	-95.533902000	994.1		315.6	4.9	34.778	49.03								
T	39.037475000	-95.534117000	994.1		317.8	0.0	34.795	90.67								
T	39.037684000	-95.534339000	994.9		320.5	0.8	34.814	98.85								
T	39.038119000	-95.534768000	994.2		322.5	-0.4	34.852	199.88								
T	39.038345000	-95.534969000	996.6		325.4	2.4	34.871	100.18								
T	39.038579000	-95.535155000	988.5		328.3	-8.1	34.890	100.28								
T	39.038818000	-95.535324000	982.9		331.2	-5.6	34.909	99.41								
T	39.038823000	-95.535327000	982.8		335.0	-4.0	34.909	2.01								
T	39.039503000	-95.535821000	983.4		330.6	0.2	34.963	284.66								
T	39.040562000	-95.536528000	984.2		332.6	0.2	35.045	434.86								
T	39.040637000	-95.536581000	982.0		331.2	-6.9	35.051	31.19								
T	39.040928000	-95.536787000	978.8		331.2	-2.7	35.074	121.07								
T	39.041646000	-95.537297000	980.1		331.1	0.4	35.131	298.96								
T	39.041858000	-95.537473000	978.2		327.2	-2.0	35.148	91.99								
T	39.042060000	-95.537661000	969.3		324.1	-9.8	35.165	90.91								
T	39.042101000	-95.537704000	966.7		320.8	-13.5	35.169	19.29								
T	39.042255000	-95.537862000	957.4		321.5	-12.9	35.183	71.83								
T	39.042443000	-95.538075000	950.1		318.7	-8.0	35.200	91.37								
T	39.042528000	-95.538179000	947.7		316.5	-5.6	35.208	42.79								
T	39.042683000	-95.538382000	944.4		314.5	-4.1	35.223	80.70								
T	39.042829000	-95.538593000	941.4		311.7	-3.8	35.239	80.12								
T	39.042891000	-95.538682000	941.7		311.9	0.8	35.245	33.90								
T	39.043086000	-95.538996000	936.4		308.6	-4.6	35.267	114.01								
T	39.043265000	-95.539319000	929.0		305.5	-6.5	35.288	112.55								
T	39.043432000	-95.539659000	924.8		302.3	-3.7	35.310	114.13								
T	39.043582000	-95.540005000	914.8		299.2	-8.9	35.331	112.44								
T	39.043657000	-95.540209000	909.0		295.3	-9.1	35.343	64.06								
T	39.043726000	-95.540412000	904.4		293.6	-7.4	35.355	62.90								
T	39.043791000	-95.540622000	901.9		291.7	-4.0	35.367	64.17								
T	39.043849000	-95.540830000	905.0		289.7	5.0	35.379	62.74								
T	39.043902000	-95.541045000	905.5		287.6	0.8	35.391	64.05								
T	39.043949000	-95.541258000	902.4		285.9	-4.9	35.403	62.87								
T	39.043953000	-95.541277000	902.0		285.2	-6.7	35.404	5.59								
T	39.043990000	-95.541474000	898.8		283.6	-5.7	35.415	57.55								
T	39.044069000	-95.541970000	890.3		281.6	-5.9	35.442	143.79								
T	39.044102000	-95.542255000	890.2		278.5	-0.1	35.458	81.84								
T	39.044124000	-95.542538000	893.1		275.7	3.7	35.473	80.78								
T	39.044135000	-95.542823000	898.2		272.8	6.2	35.488	81.05								
T	39.044149000	-95.543249000	900.8		272.4	2.2	35.511	121.10								
T	39.044180000	-95.544188000	915.9		272.4	5.7	35.562	266.94								
T	39.044181000	-95.544568000	918.9		270.2	2.8	35.582	107.93								
T	39.044183000	-95.545336000	922.9		270.2	1.8	35.624	218.14								
T	39.044185000	-95.545760000	930.2		270.3	6.1	35.646	120.43								
T	39.044190000	-95.547312000	921.9		270.2	-1.9	35.730	440.82								
T	39.044191000	-95.547762000	922.7		270.2	0.6	35.754	127.81								
T	39.044211000	-95.549896000	962.3		270.7	6.5	35.869	606.16								
T	39.044216000	-95.550445000	961.1		270.7	-0.8	35.898	155.94								
T	39.044220000	-95.550911000	965.0		270.6	2.9	35.923	132.37								
T	39.044221000	-95.550994000	964.8		270.9	-0.8	35.928	23.58								
T	39.044221000	-95.551124000	964.4		270.0	-1.2	35.935	36.92								
T	39.044236000	-95.553601000	967.0		270.4	0.4	36.068	703.56								
T	39.044240000	-95.554473000	963.9		270.3	-1.2	36.115	247.68								
T	39.044245000	-95.555650000	976.6		270.3	3.8	36.178	334.31								
T	39.044251000	-95.557205000	935.6		270.3	-9.3	36.262	441.67								
T	39.044235000	-95.559783000	964.9		269.5	4.0	36.401	732.25								
T	39.044239000	-95.560195000	966.1		270.7	1.0	36.423	117.03								
T	39.044248000	-95.561320000	953.8		270.6	-3.9	36.483	319.55								
T	39.044279000	-95.564846000	955.7		270.6	0.2	36.673	1001.55								
T	39.044311000	-95.565010000	959.8		284.1	8.5	36.682	48.02								
T	39.044322000	-95.566420000	947.6		270.6	-3.0	36.758	400.50								
T	39.044321000	-95.566579000	944.9		269.5	-6.0	36.767	45.16								
T	39.044325000	-95.568875000	932.4		270.1	-1.9	36.890	652.13								
T	39.044268000	-95.569747000	936.3		265.2	1.6	36.937	248.54								
T	39.044249000	-95.571080000	934.3		268.9	-0.5	37.009	378.68								
T	39.044244000	-95.571427000	937.5		268.9	3.2	37.028	98.58								
T	39.044244000	-95.571735000	938.9		270.0	1.6	37.044	87.48								
T	39.044241000	-95.575179000	888.2		269.9	-5.2	37.229	978.20								
T	39.044236000	-95.576191000	891.8		269.6	1.2	37.284	287.44								
T	39.044230000	-95.577441000	914.2		269.6	6.3	37.351	355.04								
T	39.044237000	-95.579838000	928.2		270.2	2.1	37.480	680.83								
T	39.044237000	-95.580380000	934.6		270.0	4.2	37.509	153.94								
T	39.044237000	-95.582140000	951.4		270.0	3.4	37.604	499.89								
T	39.044240000	-95.582912000	956.0		270.3	2.1	37.645	219.27								
T	39.044242000	-95.583417000	953.6		270.3	-1.7	37.673	143.44								
T	39.044245000	-95.584373000	963.0		270.2	3.5	37.724	271.54								
T	39.044248000	-95.585356000	952.9		270.2	-3.6	37.777	279.20								
T	39.044252000	-95.586317000	945.9		270.3	-2.6	37.829	272.96								
T	39.044255000	-95.587249000	955.9		270.2	3.8	37.879	264.72								
T	39.044259000	-95.588314000	934.4		270.3	-7.1	37.936	302.50								
T	39.044261000	-95.588810000	925.7		270.3	-6.2	37.963	140.88								
T	39.044267000	-95.590602000	901.3		270.2	-4.8	38.059	508.99								
T	39.044273000	-95.592263000	906.3		270.3	1.1	38.148	471.78								
T	39.044277000	-95.593370000	921.1		270.3	4.7	38.208	314.42								
T	39.044279000	-95.593997000	935.1		270.2	7.9	38.242	178.09								
T	39.044282000	-95.594882000	930.7		270.3	-1.7	38.289	251.37								
T	39.044287000	-95.596187000	933.0		270.3	0.6	38.360	370.66								
T	39.044289000	-95.596644000	939.5		270.3	5.0	38.384	129.80								
T	39.044284000	-95.597574000	945.8		269.6	2.4	38.434	264.15								
T	39.044287000	-95.597972000	943.0		270.6	-2.4	38.456	113.05								
T	39.044287000	-95.598679000	947.5		270.0	2.2	38.494	200.81								
T	39.044287000	-95.599041000	940.3		270.0	-7.0	38.513	102.82								
T	39.044289000	-95.599354000	938.2		270.5	-2.3	38.530	88.90								
T	39.044299000	-95.599646000	939.6		272.5	1.6	38.546	83.02								
T	39.044300000	-95.600227000	938.3		270.1	-0.8	38.577	165.02								
T	39.044298000	-95.600811000	949.7		269.7	6.8	38.608	165.88								
T	39.044305000	-95.604037000	921.3		270.2	-3.1	38.782	916.28								
T	39.044311000	-95.604336000	923.5		271.5	2.6	38.798	84.95								
T	39.044318000	-95.604554000	924.7		272.4	2.0	38.810	61.97								
T	39.044318000	-95.605246000	937.4		270.0	6.5	38.847	196.55								
T	39.044301000	-95.605517000	942.6		265.4	6.7	38.861	77.22								
T	39.044299000	-95.605558000	943.3		266.4	6.0	38.864	11.67								
T	39.044296000	-95.608241000	958.4		269.9	2.0	39.008	762.05								
T	39.044295000	-95.608999000	958.5		269.9	0.0	39.049	215.30								
T	39.044295000	-95.609618000	948.3		270.0	-5.8	39.082	175.81								
T	39.044293000	-95.611200000	947.1		269.9	-0.3	39.167	449.34								
T	39.044288000	-95.612288000	955.1		269.7	2.6	39.226	309.03								
T	39.044273000	-95.612555000	957.0		265.9	2.5	39.240	76.03								
T	39.044272000	-95.613093000	959.7		269.9	1.8	39.269	152.81								
T	39.044271000	-95.613356000	963.1		269.7	4.6	39.283	74.70								
T	39.044288000	-95.613534000	967.8		277.0	9.1	39.293	50.94								
T	39.044304000	-95.613706000	970.6		276.8	5.8	39.302	49.20								
T	39.044305000	-95.614144000	969.8		270.2	-0.7	39.326	124.41								
T	39.044307000	-95.614311000	966.9		270.9	-6.0	39.335	47.44								
T	39.044307000	-95.614489000	964.5		270.0	-4.7	39.344	50.56								
T	39.044301000	-95.614569000	964.6		264.5	0.4	39.349	22.83								
T	39.044289000	-95.614816000	964.6		266.4	-0.1	39.362	70.29								
T	39.044290000	-95.616464000	926.4		270.0	-8.2	39.451	468.08								
T	39.044290000	-95.617125000	932.9		270.0	3.5	39.486	187.74								
T	39.044291000	-95.618108000	947.6		270.1	5.2	39.539	279.20								
T	39.044291000	-95.618421000	951.6		270.0	4.5	39.556	88.90								
T	39.044292000	-95.618574000	951.7		270.5	0.4	39.564	43.46								
T	39.044291000	-95.619101000	943.2		269.9	-5.7	39.592	149.68								
T	39.044287000	-95.619553000	938.9		269.3	-3.4	39.617	128.39								
T	39.044274000	-95.620391000	952.7		268.9	5.8	39.662	238.06								
T	39.044262000	-95.621000000	954.3		268.5	0.9	39.695	173.03								
T	39.044259000	-95.621639000	953.6		269.7	-0.4	39.729	181.50								
T	39.044259000	-95.621735000	954.4		270.0	3.0	39.734	27.27								
T	39.044260000	-95.621803000	955.2		271.1	4.1	39.738	19.32								
T	39.044260000	-95.622060000	957.8		270.0	3.5	39.752	73.00								
T	39.044240000	-95.622207000	958.8		260.1	2.3	39.760	42.38								
T	39.044240000	-95.622369000	964.1		270.0	11.5	39.768	46.01								
T	39.044241000	-95.622667000	974.1		270.2	11.9	39.784	84.64								
T	39.044258000	-95.622847000	976.9		276.9	5.4	39.794	51.50								
T	39.044275000	-95.623015000	974.9		277.4	-4.1	39.803	48.12								
T	39.044274000	-95.623421000	964.2		269.8	-9.2	39.825	115.32								
T	39.044254000	-95.623659000	957.6		263.8	-9.7	39.838	67.99								
T	39.044255000	-95.625768000	968.6		270.0	1.8	39.951	599.02								
T	39.044259000	-95.626347000	962.9		270.5	-3.5	39.983	164.46								
T	39.044256000	-95.626530000	960.7		268.8	-4.2	39.992	51.99								
T	39.044255000	-95.628035000	955.1		270.0	-1.3	40.073	427.47								
T	39.044249000	-95.629185000	941.2		269.6	-4.3	40.135	326.64								
T	39.044252000	-95.630346000	921.6		270.2	-5.9	40.198	329.76								
T	39.044253000	-95.630898000	914.1		270.1	-4.7	40.227	156.79								
T	39.044251000	-95.631512000	909.5		269.8	-2.6	40.260	174.40								
T	39.044249000	-95.632034000	914.4		269.7	3.3	40.289	148.27								
T	39.044249000	-95.632254000	915.1		270.0	1.0	40.300	62.49								
T	39.044248000	-95.632730000	911.1		269.8	-2.9	40.326	135.20								
T	39.044250000	-95.632963000	906.4		270.6	-7.1	40.339	66.18								
T	39.044247000	-95.633595000	899.0		269.7	-4.1	40.373	179.51								
T	39.044247000	-95.633644000	899.2		270.0	1.6	40.375	13.92								
T	39.044245000	-95.634042000	902.6		269.6	3.0	40.397	113.05								
T	39.044243000	-95.634389000	905.2		269.6	2.6	40.415	98.56								
T	39.044243000	-95.634517000	905.3		270.0	0.3	40.422	36.36								
T	39.044247000	-95.635020000	902.0		270.6	-2.3	40.449	142.87								
T	39.044247000	-95.635148000	900.5		270.0	-4.2	40.456	36.36								
T	39.044245000	-95.635318000	898.5		269.1	-4.2	40.465	48.29								
T	39.044245000	-95.635802000	894.8		270.0	-2.6	40.491	137.47								
T	39.044246000	-95.635866000	895.2		271.2	2.1	40.495	18.18								
T	39.044252000	-95.636194000	899.9		271.3	5.0	40.512	93.19								
T	39.044262000	-95.636755000	906.6		271.3	4.2	40.543	159.38								
T	39.044269000	-95.637370000	910.1		270.8	2.0	40.576	174.70								
T	39.044273000	-95.638537000	917.8		270.3	2.3	40.638	331.47								
T	39.044273000	-95.639696000	928.4		270.0	3.2	40.701	329.19								
T	39.044274000	-95.639832000	930.3		270.5	5.0	40.708	38.63								
T	39.044273000	-95.640858000	944.1		269.9	4.7	40.763	291.42								
T	39.044274000	-95.641365000	946.0		270.1	1.3	40.791	144.00								
T	39.044274000	-95.641539000	946.1		270.0	0.4	40.800	49.42								
T	39.044275000	-95.642291000	953.6		270.1	3.5	40.840	213.59								
T	39.044275000	-95.642317000	952.6		270.0	-12.5	40.842	7.38								
T	39.044273000	-95.643066000	940.8		269.8	-5.6	40.882	212.74								
T	39.044273000	-95.643068000	940.8		270.0	0.0	40.882	0.57								
T	39.044267000	-95.643136000	940.7		263.5	-0.7	40.886	19.44								
T	39.044256000	-95.643269000	940.4		263.9	-0.7	40.893	37.99								
T	39.044256000	-95.643683000	935.9		270.0	-3.9	40.915	117.59								
T	39.044270000	-95.643805000	933.1		278.4	-7.9	40.922	35.02								
T	39.044287000	-95.643925000	930.8		280.3	-6.6	40.928	34.64								
T	39.044288000	-95.644137000	931.1		270.3	0.5	40.940	60.22								
T	39.044270000	-95.644308000	934.9		262.3	7.8	40.949	49.01								
T	39.044277000	-95.644585000	940.4		271.9	6.9	40.964	78.72								
T	39.044283000	-95.644733000	942.9		273.0	6.1	40.972	42.09								
T	39.044304000	-95.644886000	937.8		280.0	-11.6	40.980	44.12								
T	39.044327000	-95.645006000	933.3		283.9	-12.9	40.987	35.10								
T	39.044353000	-95.645135000	926.9		284.5	-16.9	40.994	37.84								
T	39.044631000	-95.646178000	914.6		288.9	-3.9	41.053	313.07								
T	39.044785000	-95.646775000	911.3		288.4	-1.8	41.087	178.60								
T	39.044932000	-95.647347000	915.4		288.3	2.4	41.120	171.06								
T	39.045117000	-95.648050000	920.0		288.7	2.2	41.160	210.73								
T	39.045293000	-95.648721000	902.4		288.7	-8.7	41.198	201.07								
T	39.045470000	-95.649401000	893.4		288.5	-4.4	41.236	203.61								
T	39.045516000	-95.649578000	891.1		288.5	-4.4	41.246	52.99								
T	39.045635000	-95.650025000	891.3		288.9	0.2	41.272	134.15								
T	39.045804000	-95.650675000	907.9		288.5	8.6	41.309	194.61								
T	39.045960000	-95.651280000	918.4		288.4	5.8	41.343	180.98								
T	39.045983000	-95.651367000	918.0		288.8	-1.4	41.348	26.09								
T	39.046221000	-95.652281000	894.6		288.5	-8.5	41.400	273.69								
T	39.046243000	-95.652363000	894.9		289.1	1.0	41.404	24.63								
T	39.046507000	-95.653367000	892.8		288.7	-0.7	41.461	300.93								
T	39.046530000	-95.653454000	893.8		288.8	3.9	41.466	26.09								
T	39.046788000	-95.654453000	895.5		288.4	0.6	41.523	298.89								
T	39.046811000	-95.654536000	894.0		289.6	-6.0	41.528	25.02								
T	39.046836000	-95.654635000	892.0		288.0	-6.7	41.533	29.56								
T	39.047073000	-95.655544000	900.6		288.6	3.1	41.585	272.22								
T	39.047097000	-95.655635000	899.3		288.8	-4.8	41.590	27.28								
T	39.047118000	-95.655715000	897.9		288.7	-5.7	41.594	23.97								
T	39.047377000	-95.656705000	894.4		288.6	-1.2	41.651	296.58								
T	39.047662000	-95.657801000	891.9		288.5	-0.8	41.713	328.13								
T	39.047950000	-95.658911000	902.3		288.5	3.1	41.776	332.25								
T	39.048227000	-95.659982000	906.5		288.4	1.3	41.836	320.48								
T	39.048263000	-95.660119000	907.7		288.7	3.0	41.844	41.06								
T	39.048345000	-95.660265000	908.5		305.9	1.5	41.854	51.10								
T	39.048413000	-95.660474000	908.5		292.7	0.0	41.866	64.32								
T	39.048509000	-95.660817000	910.7		289.8	2.2	41.886	103.50								
T	39.048531000	-95.660903000	910.5		288.2	-0.8	41.890	25.71								
T	39.048575000	-95.661075000	909.2		288.2	-2.7	41.900	51.41								
T	39.048482000	-95.661170000	907.7		218.4	-3.3	41.908	43.31								
T	39.048402000	-95.661249000	906.8		217.5	-2.6	41.915	36.78								
T	39.048270000	-95.661323000	905.9		203.5	-1.6	41.925	52.47								
T	39.048081000	-95.661441000	906.0		205.9	0.1	41.940	76.56								
T	39.047810000	-95.661662000	902.9		212.3	-2.6	41.962	116.97								
T	39.047654000	-95.661755000	901.8		204.8	-1.9	41.974	62.66								
T	39.046980000	-95.662532000	905.9		221.8	1.3	42.036	330.10								
T	39.046345000	-95.663266000	894.8		221.9	-3.6	42.095	311.37								
T	39.045927000	-95.663748000	894.6		221.8	-0.1	42.134	204.74								
T	39.045531000	-95.664207000	898.6		222.0	2.1	42.171	194.42								
T	39.045213000	-95.664563000	899.4		221.0	0.5	42.200	153.75								
T	39.045035000	-95.664806000	895.7		226.7	-4.0	42.218	94.69								
T	39.044856000	-95.664966000	897.6		214.8	2.4	42.233	79.47								
T	39.044762000	-95.665042000	897.6		212.1	0.1	42.241	40.47								
T	39.044663000	-95.665113000	895.9		209.1	-4.3	42.249	41.31								
T	39.044469000	-95.665224000	893.1		204.0	-3.6	42.263	77.37								
T	39.044369000	-95.665279000	893.3		203.1	0.5	42.271	39.63								
T	39.044344000	-95.665287000	893.5		194.0	2.1	42.272	9.38								
T	39.044210000	-95.665334000	894.5		195.2	2.0	42.282	50.60								
T	39.044134000	-95.665360000	894.7		194.9	0.7	42.287	28.65								
T	39.044008000	-95.665404000	894.2		195.2	-1.1	42.296	47.56								
T	39.043693000	-95.665517000	894.8		195.6	0.6	42.319	119.14								
T	39.043339000	-95.665639000	908.2		195.0	10.0	42.344	133.51								
T	39.043165000	-95.665710000	913.6		197.6	8.1	42.357	66.51								
T	39.043078000	-95.665756000	915.1		202.3	4.4	42.363	34.28								
T	39.043001000	-95.665805000	915.5		206.3	1.1	42.369	31.31								
T	39.042918000	-95.665861000	915.4		207.7	-0.4	42.376	34.16								
T	39.042748000	-95.665922000	913.8		195.6	-2.4	42.388	64.30								
T	39.042132000	-95.666686000	901.8		223.9	-3.8	42.447	312.14								
T	39.042021000	-95.666811000	900.1		221.2	-3.3	42.457	53.81								
T	39.041892000	-95.666958000	898.8		221.5	-2.1	42.469	62.86								
T	39.041728000	-95.667088000	895.9		211.6	-4.0	42.483	70.22								
T	39.041597000	-95.667193000	893.1		211.9	-5.1	42.493	56.27								
T	39.041456000	-95.667277000	890.6		204.8	-4.4	42.504	56.63								
T	39.041333000	-95.667346000	889.4		203.5	-2.5	42.513	48.90								
T	39.041223000	-95.667395000	889.7		199.1	0.7	42.521	42.41								
T	39.040333000	-95.667751000	900.4		197.3	3.1	42.586	339.57								
T	39.040271000	-95.667777000	902.6		198.0	9.1	42.590	23.76								
T	39.039745000	-95.667983000	926.2		196.9	11.8	42.628	200.32								
T	39.037953000	-95.668692000	900.9		197.1	-3.7	42.757	683.06								
T	39.037303000	-95.668922000	897.2		195.4	-1.5	42.804	245.60								
T	39.037148000	-95.668960000	897.3		190.8	0.1	42.815	57.48								
T	39.036930000	-95.669047000	895.1		197.2	-2.6	42.830	83.16								
T	39.036900000	-95.669065000	894.6		205.0	-4.5	42.833	12.06								
T	39.036844000	-95.669095000	893.8		202.6	-3.7	42.837	22.11								
T	39.036784000	-95.669128000	893.0		203.1	-3.1	42.841	23.78								
T	39.036817000	-95.669305000	889.1		283.5	-7.6	42.851	51.70								
T	39.036829000	-95.669380000	887.3		281.6	-8.1	42.855	21.75								
T	39.036862000	-95.669616000	883.0		280.2	-6.4	42.868	68.11								
T	39.036879000	-95.669824000	880.8		276.0	-3.6	42.879	59.41								
T	39.036920000	-95.670122000	884.2		280.0	3.9	42.896	85.96								
T	39.036937000	-95.670229000	887.6		281.6	10.9	42.902	31.02								
T	39.036979000	-95.670505000	896.8		281.1	11.6	42.917	79.88								
T	39.036985000	-95.670578000	899.0		276.0	10.4	42.921	20.85								
T	39.036991000	-95.670652000	900.7		276.0	7.9	42.925	21.13								
T	39.036995000	-95.670741000	902.7		273.3	8.1	42.930	25.32								
T	39.037042000	-95.670860000	904.9		297.0	5.7	42.937	37.89								
T	39.037124000	-95.671267000	913.9		284.5	7.6	42.959	119.41								
T	39.037146000	-95.671417000	916.8		280.7	6.7	42.968	43.36								
T	39.037253000	-95.671887000	913.0		286.3	-2.8	42.994	139.08								
T	39.037516000	-95.672948000	913.7		287.7	0.2	43.054	316.24								
T	39.037633000	-95.673380000	919.6		289.2	4.5	43.078	129.90								
T	39.037653000	-95.673454000	920.4		289.2	3.4	43.083	22.25								
T	39.037895000	-95.674316000	915.4		289.9	-1.9	43.132	260.24								
T	39.038100000	-95.675036000	908.8		290.1	-3.0	43.173	217.72								
T	39.038138000	-95.675183000	908.8		288.4	0.0	43.181	43.99								
T	39.038337000	-95.675887000	897.6		290.0	-5.2	43.222	212.70								
T	39.038268000	-95.675943000	899.8		212.2	7.1	43.227	29.74								
T	39.037843000	-95.676128000	916.5		198.7	10.3	43.258	163.47								
