Var1,accelerator_pedal,speed,mcc_state,fr_telem,crz_pwr_mode,crz_spd_mode,crz_pwr_setpt,crz_spd_setpt,eco,main_telem,foot_brake,regen_brake,motor_current,motor_power,mc_status,driver_eStop,external_eStop,crash,discharge_enable,discharge_enabled,charge_enable,charge_enabled,isolation,mcu_hv_en,mcu_stat_fdbk,mppt_contactor,motor_controller_contactor,low_contactor,dcdc_current,dcdc_deg,use_dcdc,supplemental_current,supplemental_voltage,supplemental_deg,use_supp,est_supplemental_soc,bms_mpio1,park_brake,air_temp,brake_temp,dcdc_temp,mainIO_temp,motor_controller_temp,motor_temp,road_temp,l_turn_led_en,r_turn_led_en,brake_led_en,headlights_led_en,hazards,main_5V_bus,main_12V_bus,main_24V_bus,main_5V_current,main_12V_current,main_24V_current,bms_can_heartbeat,hv_can_heartbeat,mainIO_heartbeat,mcc_can_heartbeat,mppt_can_heartbeat,mppt_mode,mppt_current_out,string1_temp,string2_temp,string3_temp,string1_V_in,string2_V_in,string3_V_in,string1_I_in,string2_I_in,string3_I_in,pack_temp,pack_internal_temp,pack_current,pack_voltage,pack_power,populated_cells,soc,soh,pack_amphours,adaptive_total_capacity,fan_speed,pack_resistance,bms_input_voltage,bps_fault,voltage_failsafe,current_failsafe,relay_failsafe,cell_balancing_active,charge_interlock_failsafe,thermistor_b_value_table_invalid,input_power_supply_failsafe,discharge_limit_enforcement_fault,charger_safety_relay_fault,internal_hardware_fault,internal_heatsink_fault,internal_software_fault,highest_cell_voltage_too_high_fault,lowest_cell_voltage_too_low_fault,pack_too_hot_fault,high_voltage_interlock_signal_fault,precharge_circuit_malfunction,abnormal_state_of_charge_behavior,internal_communication_fault,cell_balancing_stuck_off_fault,weak_cell_fault,low_cell_voltage_fault,open_wiring_fault,current_sensor_fault,highest_cell_voltage_over_5V_fault,cell_asic_fault,weak_pack_fault,fan_monitor_fault,thermistor_fault,external_communication_fault,redundant_power_supply_fault,high_voltage_isolation_fault,input_power_supply_fault,charge_limit_enforcement_fault,cell_group1_voltage,cell_group2_voltage,cell_group3_voltage,cell_group4_voltage,cell_group5_voltage,cell_group6_voltage,cell_group7_voltage,cell_group8_voltage,cell_group9_voltage,cell_group10_voltage,cell_group11_voltage,cell_group12_voltage,cell_group13_voltage,cell_group14_voltage,cell_group15_voltage,cell_group16_voltage,cell_group17_voltage,cell_group18_voltage,cell_group19_voltage,cell_group20_voltage,cell_group21_voltage,cell_group22_voltage,cell_group23_voltage,cell_group24_voltage,cell_group25_voltage,cell_group26_voltage,cell_group27_voltage,cell_group28_voltage,cell_group29_voltage,cell_group30_voltage,cell_group31_voltage,lat,lon,elev
1713131260362,0,27.0290794372559,3,0,0,0,0.0666666701436043,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.43692302703857,0,1,0.116043962538242,3.22344326972961,0,0,0,0,0,-10000,-10000,-10000,50.9109497070312,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.4401683807373,24.5811729431152,0,0,0.0886446908116341,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260413,0,27.0290794372559,3,0,0,0,0.0664224699139595,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.27736282348633,0,1,0.116043962538242,3.2194139957428,0,0,0,0,0,-10000,-10000,-10000,50.8776092529297,-10000,-10000,-10000,0,0,0,0,0,4.97715473175049,12.4290761947632,24.6520881652832,0.112820520997047,0,0.0402930416166782,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260463,0,27.0290794372559,3,0,0,0,0.0664224699139595,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.27736282348633,0,1,0.116043962538242,3.2194139957428,0,0,0,0,0,-10000,-10000,-10000,50.8109893798828,-10000,-10000,-181.999862670898,0,0,0,0,0,4.97476863861084,12.423529624939,24.6609535217285,0,0.314285725355148,0.0805860832333565,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260514,0,27.0290794372559,3,0,0,0,0.0673992708325386,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.24835157394409,0,1,0.116043962538242,3.22183156013489,0,0,0,0,0,-10000,-10000,-10000,50.7444305419922,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.4346227645874,24.6077671051025,0,0.0644688680768013,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260564,0,27.0290794372559,3,0,0,0,0.0673992708325386,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.24835157394409,0,1,0.116043962538242,3.22183156013489,0,0,0,0,0,-10000,-10000,-10000,50.8776092529297,-10000,-10000,-10000,0,0,0,0,0,4.97476863861084,12.4290761947632,24.6343593597412,0.0725274831056595,0.112820520997047,0.0564102604985237,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260615,0,27.0290794372559,3,0,0,0,0.0673992708325386,0,0,1,0,0.547496974468231,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.24835157394409,0,1,0.116043962538242,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,50.6447601318359,-10000,-10000,-10000,0,0,0,0,0,4.9699969291687,12.4401683807373,24.6432247161865,0.0322344340384007,3.60219812393189,0.0644688680768013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260665,0,27.0290794372559,3,0,0,0,0.0669108703732491,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.24835157394409,0,1,0.116043962538242,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,50.9776763916016,-10000,-10000,-10000,0,0,0,0,0,4.97238254547119,12.4068918228149,24.6786823272705,0.0644688680768013,0.0805860832333565,0.322344332933426,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260716,0,27.0290794372559,3,0,0,0,0.0669108703732491,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.30637359619141,0,1,0.13054946064949,3.22263741493225,0,0,0,0,0,-10000,-10000,-10000,50.6779479980469,-10000,-10000,-10000,0,0,0,0,0,4.97476863861084,12.4290761947632,24.5989017486572,0,1.64395606517792,0.0483516529202461,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260766,0,27.0290794372559,3,0,0,0,0.0669108703732491,0,0,1,0,0.537973165512085,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.30637359619141,0,1,0.13054946064949,3.22021985054016,0,0,0,0,0,-10000,-200.769668579102,-10000,50.9109497070312,-10000,-10000,-171.019180297852,0,0,0,0,0,4.97238254547119,12.3957986831665,24.7584629058838,0.0725274831056595,0.24175825715065,0.0805860832333565,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
1713131260817,0,27.0290794372559,3,0,0,0,0.0669108703732491,0,0,1,0,0.468376100063324,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.30637359619141,0,1,0.13054946064949,3.22021985054016,0,0,0,0,0,-10000,-10000,-10000,50.8776092529297,-10000,-10000,-181.999862670898,0,0,0,0,0,4.97238254547119,12.4179840087891,24.5989017486572,0,0.564102590084076,0.0805860832333565,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0.300000011920929,99.9000015258789,29.9700012207031,31,61,58,29.7000007629394,48.7000007629395,3,324,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.20869994163513,3.21230006217956,3.2121000289917,3.21129989624023,3.21479988098144,3.21449995040894,3.21370005607605,3.21420001983643,3.21950006484985,3.20670008659363,3.21709990501404,3.21799993515015,3.21819996833801,3.21900010108948,3.22169995307922,3.21740007400513,3.21989989280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.9066162109375,-89.3256149291992,279.5
